13184,2.475000
13185,2.981250
13186,3.206250
13187,3.093750
13188,2.981250
13189,2.812500
13190,2.418750
13191,2.306250
13192,2.250000
13193,2.193750
13194,2.081250
13195,1.968750
13196,1.800000
13197,1.518750
13198,1.125000
13199,1.125000
13200,1.406250
13201,1.575000
13202,1.631250
13203,1.912500
13204,2.306250
13205,2.868750
13206,2.868750
13207,2.362500
13208,1.912500
13209,1.800000
13210,2.081250
13211,2.193750
13212,1.856250
13213,1.237500
13214,1.406250
13215,1.631250
13216,1.912500
13217,2.193750
13218,1.968750
13219,1.237500
13220,1.181250
13221,1.631250
13222,2.306250
13223,2.700000
13224,2.868750
13225,3.768750
13226,4.893750
13227,4.950000
13228,3.937500
13229,3.093750
13230,3.825000
13231,3.937500
13232,3.150000
13233,2.193750
13234,1.462500
13235,1.237500
13236,1.406250
13237,1.462500
13238,1.237500
13239,1.350000
13240,1.968750
13241,1.968750
13242,1.181250
13243,1.406250
13244,2.362500
13245,3.150000
13246,3.150000
13247,2.362500
13248,1.406250
13249,1.293750
13250,2.137500
13251,2.025000
13252,1.068750
13253,0.562500
13254,1.237500
13255,1.968750
13256,2.306250
13257,2.362500
13258,1.350000
13259,0.337500
13260,0.393750
13261,0.900000
13262,1.125000
13263,1.012500
13264,0.675000
13265,0.562500
13266,0.225000
13267,0.618750
13268,1.518750
13269,1.856250
13270,1.518750
13271,1.237500
13272,1.125000
13273,1.350000
13274,1.406250
13275,1.012500
13276,0.618750
13277,0.281250
13278,-0.168970
13279,-0.112720
13280,1.068750
13281,2.756250
13282,3.318750
13283,3.037500
13284,2.868750
13285,3.037500
13286,2.981250
13287,2.812500
13288,2.868750
13289,3.768750
13290,4.893750
13291,5.906250
13292,6.018750
13293,5.456250
13294,4.725000
13295,4.500000
13296,4.893750
13297,5.568750
13298,5.568750
13299,4.556250
13300,3.600000
13301,2.981250
13302,2.700000
13303,2.250000
13304,1.912500
13305,1.912500
13306,2.362500
13307,2.812500
13308,3.093750
13309,3.375000
13310,3.318750
13311,2.700000
