896,2.306250
897,2.981250
898,3.206250
899,2.981250
900,2.700000
901,2.362500
902,2.025000
903,1.800000
904,2.250000
905,2.868750
906,2.812500
907,2.868750
908,3.206250
909,3.656250
910,3.093750
911,3.262500
912,3.881250
913,3.937500
914,3.093750
915,2.137500
916,1.518750
917,1.293750
918,0.956250
919,0.506250
920,0.337500
921,0.112500
922,0.000000
923,0.225000
924,0.731250
925,1.293750
926,1.406250
927,0.731250
928,1.125000
929,2.531250
930,3.656250
931,3.937500
932,3.825000
933,3.150000
934,2.475000
935,2.925000
936,4.162500
937,4.837500
938,4.725000
939,4.106250
940,3.881250
941,3.375000
942,2.700000
943,2.137500
944,2.475000
945,3.375000
946,3.881250
947,3.656250
948,3.600000
949,3.881250
950,3.993750
951,3.150000
952,2.475000
953,2.025000
954,1.518750
955,1.181250
956,1.293750
957,1.856250
958,2.025000
959,2.418750
960,3.037500
961,2.981250
962,2.418750
963,1.800000
964,0.956250
965,0.675000
966,1.181250
967,1.912500
968,1.856250
969,1.968750
970,2.306250
971,2.362500
972,2.475000
973,2.925000
974,3.262500
975,3.206250
976,2.868750
977,2.475000
978,2.250000
979,2.137500
980,2.418750
981,2.812500
982,2.812500
983,2.081250
984,1.800000
985,2.137500
986,2.700000
987,2.700000
988,2.025000
989,1.575000
990,1.856250
991,1.856250
992,2.081250
993,2.306250
994,2.700000
995,2.700000
996,1.575000
997,0.562500
998,0.056250
999,0.056250
1000,1.181250
1001,3.037500
1002,4.106250
1003,3.600000
1004,2.081250
1005,1.518750
1006,1.968750
1007,3.037500
1008,3.937500
1009,4.050000
1010,3.318750
1011,2.362500
1012,2.250000
1013,2.025000
1014,1.856250
1015,1.856250
1016,2.193750
1017,2.531250
1018,2.756250
1019,2.700000
1020,2.137500
1021,1.912500
1022,2.700000
1023,2.812500
