17408,3.993750
17409,3.993750
17410,3.768750
17411,3.712500
17412,3.712500
17413,4.050000
17414,4.612500
17415,4.500000
17416,3.825000
17417,3.262500
17418,3.712500
17419,4.500000
17420,4.556250
17421,3.937500
17422,3.768750
17423,4.106250
17424,4.781250
17425,5.175000
17426,5.062500
17427,4.612500
17428,4.106250
17429,4.275000
17430,4.612500
17431,4.781250
17432,4.500000
17433,4.106250
17434,4.050000
17435,4.050000
17436,4.050000
17437,3.937500
17438,3.937500
17439,3.937500
17440,3.993750
17441,4.162500
17442,4.162500
17443,3.600000
17444,2.475000
17445,2.193750
17446,2.081250
17447,1.518750
17448,1.181250
17449,1.462500
17450,2.081250
17451,2.362500
17452,2.306250
17453,2.362500
17454,2.812500
17455,2.925000
17456,3.206250
17457,3.825000
17458,3.881250
17459,3.881250
17460,4.275000
17461,4.500000
17462,4.050000
17463,3.768750
17464,3.375000
17465,3.318750
17466,3.825000
17467,4.050000
17468,3.600000
17469,2.981250
17470,2.812500
17471,2.475000
17472,2.362500
17473,2.700000
17474,3.712500
17475,4.556250
17476,3.993750
17477,2.925000
17478,2.418750
17479,2.756250
17480,2.981250
17481,2.812500
17482,2.531250
17483,2.193750
17484,1.968750
17485,2.306250
17486,2.700000
17487,2.868750
17488,2.418750
17489,2.137500
17490,2.081250
17491,1.575000
17492,0.900000
17493,0.506250
17494,0.393750
17495,0.337500
17496,0.562500
17497,2.418750
17498,1.800000
17499,1.237500
17500,1.406250
17501,1.912500
17502,1.912500
17503,0.450000
17504,-0.900220
17505,-1.125220
17506,-0.506470
17507,0.056250
17508,0.900000
17509,1.856250
17510,2.812500
17511,2.812500
17512,1.856250
17513,1.237500
17514,2.081250
17515,3.262500
17516,3.825000
17517,3.712500
17518,3.150000
17519,2.925000
17520,3.093750
17521,3.206250
17522,3.262500
17523,2.756250
17524,1.856250
17525,1.125000
17526,1.012500
17527,1.237500
17528,1.968750
17529,2.306250
17530,1.968750
17531,1.293750
17532,0.675000
17533,0.337500
17534,0.281250
17535,0.393750
