29184,3.375000
29185,3.037500
29186,2.925000
29187,3.262500
29188,2.981250
29189,2.081250
29190,2.081250
29191,3.206250
29192,4.218750
29193,4.162500
29194,4.050000
29195,4.218750
29196,4.725000
29197,5.175000
29198,5.456250
29199,5.456250
29200,5.006250
29201,4.500000
29202,3.881250
29203,3.600000
29204,3.318750
29205,3.318750
29206,3.375000
29207,3.206250
29208,2.868750
29209,2.812500
29210,2.531250
29211,2.081250
29212,2.025000
29213,2.306250
29214,2.812500
29215,2.756250
29216,2.137500
29217,1.237500
29218,1.068750
29219,1.237500
29220,1.800000
29221,2.081250
29222,1.800000
29223,1.518750
29224,1.856250
29225,1.856250
29226,1.800000
29227,2.137500
29228,2.025000
29229,2.081250
29230,1.856250
29231,1.800000
29232,1.350000
29233,0.675000
29234,0.393750
29235,0.956250
29236,1.912500
29237,2.812500
29238,3.150000
29239,3.037500
29240,2.475000
29241,2.081250
29242,2.137500
29243,2.306250
29244,1.968750
29245,1.181250
29246,0.562500
29247,0.618750
29248,0.900000
29249,0.731250
29250,0.618750
29251,0.731250
29252,1.518750
29253,1.912500
29254,1.068750
29255,-0.281470
29256,-1.575220
29257,-1.800220
29258,-1.237720
29259,-1.293970
29260,-1.406470
29261,-0.900220
29262,0.225000
29263,0.956250
29264,0.900000
29265,1.068750
29266,1.856250
29267,2.250000
29268,2.137500
29269,2.025000
29270,2.025000
29271,1.406250
29272,0.900000
29273,0.450000
29274,0.562500
29275,1.406250
29276,2.193750
29277,2.868750
29278,2.925000
29279,2.418750
29280,1.968750
29281,1.800000
29282,1.968750
29283,2.137500
29284,2.756250
29285,3.656250
29286,3.881250
29287,3.656250
29288,2.868750
29289,2.081250
29290,1.856250
29291,2.025000
29292,2.250000
29293,2.250000
29294,2.193750
29295,1.800000
29296,1.293750
29297,1.181250
29298,1.068750
29299,1.237500
29300,1.518750
29301,1.800000
29302,1.575000
29303,1.237500
29304,0.618750
29305,0.112500
29306,0.112500
29307,0.675000
29308,0.618750
29309,0.056250
29310,-0.056470
29311,0.337500
