18176,0.562500
18177,1.125000
18178,1.800000
18179,1.518750
18180,1.181250
18181,0.731250
18182,0.393750
18183,0.450000
18184,0.450000
18185,1.012500
18186,2.025000
18187,2.868750
18188,3.150000
18189,2.925000
18190,2.306250
18191,1.800000
18192,1.406250
18193,1.856250
18194,2.193750
18195,1.968750
18196,1.856250
18197,2.137500
18198,2.925000
18199,3.206250
18200,2.756250
18201,1.575000
18202,1.350000
18203,2.025000
18204,2.193750
18205,1.518750
18206,1.181250
18207,0.956250
18208,0.675000
18209,0.675000
18210,0.956250
18211,1.350000
18212,1.518750
18213,1.237500
18214,1.012500
18215,1.125000
18216,1.012500
18217,0.900000
18218,1.181250
18219,1.068750
18220,0.900000
18221,0.956250
18222,1.350000
18223,2.081250
18224,2.925000
18225,3.431250
18226,3.825000
18227,3.656250
18228,2.700000
18229,1.856250
18230,1.856250
18231,2.137500
18232,2.137500
18233,2.306250
18234,2.981250
18235,2.981250
18236,2.362500
18237,2.700000
18238,3.093750
18239,2.756250
18240,1.800000
18241,1.237500
18242,1.406250
18243,1.912500
18244,2.081250
18245,2.081250
18246,2.193750
18247,2.868750
18248,3.037500
18249,2.475000
18250,1.912500
18251,1.800000
18252,2.025000
18253,2.756250
18254,2.981250
18255,2.868750
18256,1.912500
18257,0.562500
18258,0.000000
18259,-0.056470
18260,-0.000220
18261,0.056250
18262,0.337500
18263,0.562500
18264,0.618750
18265,1.125000
18266,1.800000
18267,2.418750
18268,2.700000
18269,2.812500
18270,2.531250
18271,2.025000
18272,1.125000
18273,1.181250
18274,2.418750
18275,3.825000
18276,3.881250
18277,3.318750
18278,3.318750
18279,4.162500
18280,4.950000
18281,5.175000
18282,4.950000
18283,4.668750
18284,4.106250
18285,3.881250
18286,3.881250
18287,4.050000
18288,3.993750
18289,3.768750
18290,3.825000
18291,3.937500
18292,3.712500
18293,3.037500
18294,2.925000
18295,3.768750
18296,3.600000
18297,2.362500
18298,1.575000
18299,1.800000
18300,2.025000
18301,2.193750
18302,2.306250
18303,2.756250
