9344,1.518750
9345,0.956250
9346,0.393750
9347,0.225000
9348,0.562500
9349,1.293750
9350,1.968750
9351,2.418750
9352,3.037500
9353,3.037500
9354,2.812500
9355,2.868750
9356,3.206250
9357,3.825000
9358,3.881250
9359,3.150000
9360,2.362500
9361,2.418750
9362,3.206250
9363,3.825000
9364,3.656250
9365,2.981250
9366,2.812500
9367,2.756250
9368,2.812500
9369,2.756250
9370,2.475000
9371,2.756250
9372,3.037500
9373,4.050000
9374,5.231250
9375,5.512500
9376,4.612500
9377,3.768750
9378,3.262500
9379,3.431250
9380,3.656250
9381,2.981250
9382,2.193750
9383,1.856250
9384,1.800000
9385,1.575000
9386,1.293750
9387,1.181250
9388,1.462500
9389,2.362500
9390,3.431250
9391,4.275000
9392,4.725000
9393,3.881250
9394,3.318750
9395,3.375000
9396,3.093750
9397,2.756250
9398,2.306250
9399,2.081250
9400,1.518750
9401,1.575000
9402,2.081250
9403,2.081250
9404,1.575000
9405,1.350000
9406,1.237500
9407,1.293750
9408,1.856250
9409,2.418750
9410,2.812500
9411,2.418750
9412,1.912500
9413,2.081250
9414,2.812500
9415,3.206250
9416,3.375000
9417,3.600000
9418,3.206250
9419,2.475000
9420,2.193750
9421,2.025000
9422,1.631250
9423,1.856250
9424,1.800000
9425,1.631250
9426,2.756250
9427,3.600000
9428,3.150000
9429,2.531250
9430,2.700000
9431,2.868750
9432,2.812500
9433,2.531250
9434,1.912500
9435,1.350000
9436,1.125000
9437,1.181250
9438,1.293750
9439,1.293750
9440,1.181250
9441,0.618750
9442,0.562500
9443,1.181250
9444,1.462500
9445,1.968750
9446,2.418750
9447,2.925000
9448,3.600000
9449,3.262500
9450,2.868750
9451,2.250000
9452,1.968750
9453,2.306250
9454,2.812500
9455,2.925000
9456,2.418750
9457,1.800000
9458,1.350000
9459,1.968750
9460,3.150000
9461,3.937500
9462,3.768750
9463,3.150000
9464,2.531250
9465,2.362500
9466,2.700000
9467,3.206250
9468,3.150000
9469,2.812500
9470,2.418750
9471,2.868750
