11136,2.081250
11137,2.531250
11138,2.475000
11139,1.912500
11140,1.462500
11141,1.912500
11142,2.193750
11143,2.475000
11144,2.418750
11145,2.081250
11146,1.856250
11147,1.912500
11148,2.250000
11149,2.868750
11150,2.812500
11151,2.475000
11152,2.981250
11153,3.600000
11154,3.375000
11155,3.431250
11156,3.600000
11157,3.318750
11158,3.656250
11159,3.881250
11160,3.712500
11161,3.375000
11162,3.375000
11163,3.768750
11164,3.881250
11165,3.093750
11166,2.193750
11167,2.137500
11168,2.925000
11169,3.093750
11170,2.531250
11171,1.912500
11172,1.462500
11173,1.856250
11174,1.518750
11175,0.618750
11176,0.562500
11177,1.125000
11178,1.462500
11179,1.912500
11180,1.575000
11181,1.125000
11182,1.068750
11183,1.181250
11184,1.575000
11185,1.631250
11186,1.800000
11187,2.025000
11188,1.912500
11189,1.462500
11190,1.856250
11191,2.306250
11192,2.362500
11193,2.868750
11194,3.150000
11195,3.150000
11196,2.868750
11197,3.037500
11198,3.712500
11199,4.162500
11200,3.937500
11201,3.206250
11202,2.812500
11203,2.812500
11204,3.093750
11205,3.150000
11206,3.150000
11207,3.037500
11208,3.206250
11209,4.162500
11210,5.118750
11211,5.456250
11212,4.781250
11213,4.218750
11214,4.275000
11215,4.500000
11216,4.500000
11217,3.825000
11218,2.700000
11219,2.250000
11220,2.925000
11221,3.993750
11222,4.668750
11223,4.162500
11224,3.375000
11225,3.150000
11226,3.262500
11227,3.712500
11228,3.825000
11229,3.600000
11230,3.206250
11231,2.868750
11232,2.418750
11233,2.193750
11234,2.081250
11235,2.193750
11236,2.306250
11237,2.418750
11238,2.475000
11239,2.306250
11240,2.306250
11241,2.812500
11242,3.150000
11243,2.475000
11244,1.293750
11245,1.068750
11246,1.293750
11247,1.237500
11248,1.462500
11249,1.462500
11250,1.575000
11251,2.137500
11252,2.306250
11253,1.968750
11254,1.406250
11255,1.575000
11256,1.968750
11257,1.800000
11258,1.631250
11259,2.025000
11260,2.137500
11261,2.362500
11262,2.025000
11263,0.956250
