4736,1.912500
4737,1.912500
4738,2.306250
4739,2.306250
4740,2.193750
4741,2.081250
4742,1.968750
4743,1.912500
4744,1.575000
4745,1.350000
4746,1.237500
4747,1.350000
4748,1.406250
4749,1.293750
4750,1.012500
4751,0.562500
4752,0.056250
4753,-0.000220
4754,0.450000
4755,1.800000
4756,2.250000
4757,1.856250
4758,1.350000
4759,1.068750
4760,0.956250
4761,0.618750
4762,0.225000
4763,-0.393970
4764,-0.506470
4765,-0.168970
4766,0.000000
4767,0.112500
4768,0.337500
4769,0.618750
4770,1.125000
4771,1.575000
4772,2.362500
4773,3.150000
4774,3.768750
4775,4.331250
4776,4.781250
4777,4.556250
4778,3.881250
4779,3.375000
4780,2.475000
4781,1.968750
4782,2.362500
4783,3.150000
4784,3.262500
4785,1.575000
4786,0.281250
4787,1.012500
4788,2.475000
4789,2.756250
4790,1.800000
4791,1.181250
4792,1.293750
4793,1.856250
4794,2.250000
4795,2.475000
4796,2.193750
4797,1.518750
4798,1.181250
4799,0.900000
4800,0.956250
4801,1.350000
4802,1.293750
4803,1.350000
4804,2.193750
4805,2.362500
4806,2.250000
4807,2.250000
4808,1.856250
4809,2.081250
4810,3.093750
4811,3.262500
4812,2.475000
4813,2.250000
4814,2.868750
4815,3.600000
4816,3.993750
4817,4.162500
4818,3.881250
4819,3.993750
4820,4.668750
4821,4.781250
4822,5.062500
4823,5.175000
4824,5.568750
4825,5.737500
4826,5.456250
4827,4.556250
4828,4.050000
4829,5.006250
4830,5.737500
4831,5.568750
4832,4.556250
4833,4.275000
4834,5.006250
4835,5.400000
4836,4.668750
4837,3.993750
4838,3.937500
4839,4.218750
4840,4.556250
4841,3.881250
4842,2.868750
4843,2.925000
4844,3.768750
4845,4.106250
4846,3.937500
4847,3.881250
4848,3.937500
4849,3.993750
4850,3.937500
4851,3.318750
4852,2.700000
4853,1.575000
4854,1.406250
4855,2.025000
4856,1.968750
4857,0.618750
4858,-0.112720
4859,0.450000
4860,2.193750
4861,4.162500
4862,5.118750
4863,4.050000
