24320,1.406250
24321,2.250000
24322,3.037500
24323,3.318750
24324,2.981250
24325,2.362500
24326,2.306250
24327,2.025000
24328,1.406250
24329,1.462500
24330,2.137500
24331,2.925000
24332,2.700000
24333,2.306250
24334,2.418750
24335,2.700000
24336,2.250000
24337,1.800000
24338,1.406250
24339,1.462500
24340,1.912500
24341,2.362500
24342,2.812500
24343,2.868750
24344,2.756250
24345,3.206250
24346,3.656250
24347,3.712500
24348,3.375000
24349,3.600000
24350,3.768750
24351,3.825000
24352,3.825000
24353,3.600000
24354,2.981250
24355,2.868750
24356,3.262500
24357,3.937500
24358,3.937500
24359,3.093750
24360,2.193750
24361,2.137500
24362,2.756250
24363,3.093750
24364,2.475000
24365,1.800000
24366,1.406250
24367,1.575000
24368,2.025000
24369,1.912500
24370,1.406250
24371,1.350000
24372,1.575000
24373,1.856250
24374,1.912500
24375,2.193750
24376,3.093750
24377,4.050000
24378,4.050000
24379,3.431250
24380,2.531250
24381,2.081250
24382,1.800000
24383,1.125000
24384,1.293750
24385,2.081250
24386,1.968750
24387,1.350000
24388,0.506250
24389,0.337500
24390,1.181250
24391,1.912500
24392,1.968750
24393,1.518750
24394,1.125000
24395,0.900000
24396,0.618750
24397,0.900000
24398,1.350000
24399,1.350000
24400,1.237500
24401,1.068750
24402,1.575000
24403,2.362500
24404,2.868750
24405,3.150000
24406,3.318750
24407,3.093750
24408,3.037500
24409,2.981250
24410,2.981250
24411,3.206250
24412,3.768750
24413,4.668750
24414,5.400000
24415,5.006250
24416,4.050000
24417,2.981250
24418,2.475000
24419,2.868750
24420,2.418750
24421,2.081250
24422,2.306250
24423,3.150000
24424,4.218750
24425,4.725000
24426,4.500000
24427,4.162500
24428,3.993750
24429,3.206250
24430,2.756250
24431,2.868750
24432,3.262500
24433,3.262500
24434,2.306250
24435,0.956250
24436,0.225000
24437,0.000000
24438,-0.168970
24439,-0.281470
24440,-0.281470
24441,-0.225220
24442,-0.506470
24443,-0.337720
24444,-0.450220
24445,-0.168970
24446,1.462500
24447,3.150000
