13952,0.506250
13953,1.125000
13954,1.800000
13955,1.518750
13956,1.462500
13957,2.250000
13958,3.206250
13959,3.825000
13960,4.050000
13961,3.937500
13962,3.881250
13963,3.712500
13964,3.881250
13965,3.937500
13966,3.600000
13967,3.093750
13968,2.418750
13969,1.350000
13970,0.225000
13971,-0.225220
13972,0.056250
13973,0.562500
13974,1.293750
13975,1.968750
13976,2.250000
13977,2.531250
13978,2.756250
13979,2.531250
13980,2.193750
13981,2.025000
13982,1.968750
13983,2.025000
13984,1.518750
13985,1.462500
13986,1.968750
13987,2.025000
13988,1.856250
13989,1.012500
13990,0.168750
13991,0.112500
13992,1.012500
13993,2.025000
13994,2.700000
13995,3.093750
13996,3.431250
13997,3.431250
13998,3.431250
13999,3.318750
14000,2.812500
14001,2.475000
14002,2.756250
14003,2.418750
14004,2.193750
14005,2.250000
14006,1.856250
14007,1.350000
14008,1.631250
14009,2.081250
14010,2.025000
14011,2.137500
14012,2.193750
14013,1.856250
14014,1.968750
14015,2.362500
14016,2.812500
14017,2.981250
14018,2.868750
14019,2.700000
14020,2.362500
14021,1.912500
14022,1.293750
14023,1.068750
14024,0.731250
14025,0.281250
14026,-0.393970
14027,-0.956470
14028,-0.225220
14029,0.618750
14030,1.068750
14031,1.068750
14032,1.068750
14033,1.406250
14034,1.518750
14035,1.181250
14036,0.956250
14037,1.068750
14038,1.518750
14039,2.306250
14040,2.193750
14041,1.575000
14042,1.518750
14043,1.912500
14044,1.575000
14045,1.237500
14046,1.068750
14047,0.675000
14048,0.337500
14049,0.112500
14050,0.337500
14051,0.618750
14052,0.506250
14053,0.393750
14054,0.562500
14055,1.012500
14056,1.406250
14057,1.575000
14058,1.293750
14059,1.181250
14060,1.631250
14061,2.193750
14062,2.250000
14063,2.418750
14064,2.700000
14065,2.700000
14066,2.756250
14067,2.868750
14068,2.700000
14069,2.418750
14070,2.081250
14071,1.968750
14072,2.025000
14073,2.081250
14074,1.912500
14075,2.025000
14076,2.812500
14077,3.206250
14078,2.868750
14079,2.025000
